docidx	widx
284	6227
284	6227
284	6591
284	6591
284	6593
284	6593
284	6593
284	6593
284	6594
285	187
285	1014
285	1529
285	1585
285	1851
285	1939
285	2072
285	2733
285	3097
285	3815
285	4103
285	4296
285	4297
285	4297
285	4297
285	4297
285	4297
285	4297
285	4297
285	4340
285	5013
285	5043
285	5190
285	5292
285	5482
285	5482
285	5482
285	5482
285	5604
285	5693
285	5733
285	5846
285	6008
285	6299
285	6423
285	6460
286	1996
286	3637
286	4296
286	4297
286	4297
286	4297
286	4336
286	5174
286	5610
286	5692
286	5845
286	5845
286	5845
286	6065
286	6227
286	6412
287	370
287	607
287	1925
287	2093
287	2694
287	3554
287	3676
287	3676
287	3815
287	3938
287	3938
287	5714
287	5925
287	6593
288	491
288	495
288	637
288	738
288	796
288	1146
288	1146
288	1147
288	1381
288	1413
288	1918
288	1981
288	1989
288	2063
288	2242
288	2329
288	2349
288	3379
288	3494
288	4153
288	4211
288	4240
288	4415
288	4612
288	4668
288	4953
288	5714
288	5715
288	5715
288	5715
288	6077
288	6170
288	6192
288	6593
288	6593
288	6593
289	239
289	304
289	304
289	304
289	366
289	491
289	698
289	698
289	702
289	1277
289	1395
289	1574
289	1574
289	1724
289	1763
289	2258
289	2272
289	2272
289	2391
289	2622
289	2695
289	3237
289	3237
289	3237
289	3238
289	3308
289	3681
289	3753
289	3753
289	3990
289	3990
289	4128
289	4242
289	4250
289	4720
289	4926
289	4955
289	4985
289	5242
289	5299
289	5299
289	5299
289	5299
289	5305
289	5305
289	5523
289	5605
289	5610
289	5935
289	6421
289	6572
289	6572
289	6572
289	6572
289	6572
289	6572
290	1190
290	1981
290	1981
290	1981
290	1981
290	1981
290	1985
290	1985
290	2089
290	2289
290	2760
290	3132
290	3141
290	3511
290	4534
290	5459
290	5502
290	5731
290	5731
290	6313
290	6434
290	6564
290	6567
290	6671
290	6713
290	6727
290	6729
291	42
291	381
291	912
291	912
291	912
291	912
291	912
291	912
291	912
291	912
291	912
291	912
291	915
291	1297
291	1381
291	1381
291	1403
291	1489
291	1649
291	1985
291	1991
291	2051
291	2145
291	2223
291	2603
291	2673
291	3073
291	3508
291	3508
291	3812
291	3931
291	3957
291	4147
291	4205
291	4259
291	4532
291	4533
291	4533
291	4642
291	4808
291	4808
291	5236
291	5275
291	5275
291	5574
291	5956
291	6503
292	66
292	66
292	66
292	66
292	155
292	249
292	426
292	426
292	523
292	523
292	523
292	523
292	523
292	526
292	526
292	526
292	526
292	1185
292	1185
292	1185
292	2038
292	2160
292	2538
292	2602
292	2602
292	2602
292	2722
292	3002
292	3002
292	3779
292	3933
292	4137
292	4139
292	4139
292	4146
292	4394
292	4398
292	4398
292	4996
292	5437
292	5703
292	5746
292	5746
292	5746
292	5746
292	6071
292	6477
292	6593
292	6593
292	6593
292	6593
292	6593
292	6593
292	6593
292	6593
292	6593
292	6593
292	6593
292	6593
293	890
293	890
293	954
293	1615
293	1653
293	2033
293	3169
293	3169
293	3169
293	3229
293	3267
293	3860
293	4953
293	5110
293	5149
293	5286
293	5588
293	5588
293	5588
293	5588
293	5889
293	5889
293	5889
293	5889
293	5925
293	5946
293	6192
293	6593
294	1401
294	1401
294	1401
294	1401
294	1738
294	1738
294	2159
294	3044
294	3044
294	3044
294	3045
294	3457
294	3460
294	3606
294	3606
294	3606
294	3606
294	3629
294	3746
294	3746
294	3849
294	3849
294	4336
294	4506
294	5289
294	5289
294	5703
294	6421
294	6562
295	2012
295	2012
295	2012
295	2012
295	2012
295	2012
295	2065
295	2613
295	2662
295	2662
295	3324
295	3330
295	3670
295	3938
295	3938
295	4433
295	4433
295	4433
295	4968
295	5304
295	5304
295	5304
295	5304
295	5714
295	5714
295	5714
295	5714
295	5714
295	5734
295	5929
295	6007
295	6007
295	6007
295	6007
295	6585
296	78
296	382
296	547
296	611
296	611
296	635
296	1448
296	1490
296	1981
296	1991
296	1991
296	1991
296	1991
296	2029
296	2144
296	2217
296	2242
296	2313
296	2532
296	2953
296	3391
296	3828
296	3828
296	3828
296	3828
296	3828
296	3828
296	3828
296	3930
296	4229
296	4351
296	4399
296	4400
296	4511
296	4550
296	5380
296	5432
296	5483
296	5664
296	5664
296	5664
296	5664
296	5664
296	5806
296	6340
296	6460
296	6505
296	6505
296	6571
296	6593
297	1673
297	1689
297	2200
297	3223
297	3850
297	3850
297	3875
297	3875
297	4132
297	4366
297	4402
297	4580
297	5702
297	5702
297	5702
297	5702
297	5702
297	5703
297	5742
297	5742
297	5742
297	5818
297	6585
298	36
298	488
298	548
298	1037
298	1753
298	2335
298	2613
298	2882
298	2990
298	3191
298	3330
298	3330
298	3372
298	4402
298	4402
298	4947
298	4998
298	4998
298	5152
298	5545
298	5854
298	5854
298	6441
298	6441
298	6593
299	264
299	447
299	892
299	1190
299	1301
299	2004
299	2265
299	2610
299	3246
299	3287
299	3670
299	4662
299	5450
299	5459
299	5459
299	5545
299	5714
299	5732
299	5945
299	6217
299	6535
299	6568
299	6715
299	6715
299	6715
299	6715
299	6729
300	79
300	112
300	112
300	308
300	308
300	1085
300	1085
300	1085
300	1085
300	1085
300	1085
300	1226
300	1322
300	1453
300	1488
300	1559
300	1758
300	1779
300	1780
300	2160
300	2487
300	3131
300	3134
300	3134
300	3163
300	3574
300	3670
300	4074
300	4113
300	4185
300	4322
300	4726
300	4831
300	4977
300	4977
300	5088
300	5088
300	5088
300	5088
300	5088
300	5089
300	5090
300	5194
300	5459
300	5459
300	5613
300	5684
300	6728
301	99
301	863
301	863
301	1185
301	1211
301	1319
301	1344
301	1630
301	1758
301	1787
301	2153
301	2543
301	2655
301	3143
301	3239
301	3691
301	3691
301	3691
301	3691
301	3691
301	3860
301	3860
301	3860
301	4131
301	4514
301	4758
301	5087
301	5087
301	5709
301	5714
301	5714
301	5714
301	5720
301	5845
301	5845
301	5845
301	6173
301	6260
301	6473
302	75
302	611
302	824
302	938
302	1085
302	1085
302	1085
302	1337
302	1559
302	1929
302	2088
302	2403
302	2403
302	2960
302	2961
302	3395
302	3395
302	3395
302	3798
302	3860
302	3860
302	3860
302	3860
302	3860
302	3860
302	3875
302	3876
302	4089
302	4188
302	5505
302	5507
302	5509
302	5679
302	5929
302	6391
302	6412
302	6593
303	308
303	827
303	835
303	835
303	835
303	835
303	947
303	1487
303	1528
303	3287
303	3287
303	3311
303	3399
303	3578
303	4209
303	4234
303	5156
303	6214
303	6727
304	147
304	596
304	602
304	1277
304	1506
304	1556
304	1558
304	1917
304	1985
304	1985
304	2183
304	2564
304	3035
304	3078
304	3372
304	3619
304	3621
304	3808
304	3813
304	3857
304	4234
304	4316
304	4591
304	4948
304	5046
304	5087
304	5087
304	5087
304	5169
304	5249
304	5249
304	5249
304	5249
304	5249
304	5610
304	6165
304	6503
304	6729
304	6729
304	6729
305	412
305	412
305	413
305	413
305	698
305	698
305	755
305	1111
305	1371
305	2063
305	2100
305	2159
305	2235
305	2245
305	2352
305	2750
305	3490
305	3555
305	3604
305	3860
305	4113
305	4392
305	4392
305	4392
305	4545
305	4676
305	5050
305	5090
305	5090
305	5090
305	5238
305	5447
305	5489
305	5507
305	5535
305	5535
305	5535
305	5535
305	5535
305	5536
305	5781
305	6246
305	6437
305	6564
305	6565
306	444
306	496
306	526
306	815
306	815
306	835
306	954
306	976
306	1061
306	1383
306	1462
306	1462
306	1838
306	2160
306	2187
306	2283
306	2305
306	2439
306	2439
306	2517
306	3120
306	3287
306	3287
306	3402
306	3402
306	3966
306	4078
306	4107
306	4107
306	4107
306	4277
306	4735
306	4931
306	5333
306	5333
306	5417
306	5466
306	5507
306	5714
306	5714
306	5992
306	6023
306	6023
306	6023
306	6023
306	6023
306	6085
306	6302
306	6535
306	6538
306	6593
306	6593
306	6687
306	6687
306	6720
306	6727
307	14
307	291
307	1141
307	1289
307	1295
307	1495
307	1496
307	1570
307	1910
307	2280
307	2280
307	2435
307	2444
307	2494
307	2787
307	3774
307	3860
307	3980
307	4105
307	4105
307	4105
307	4105
307	4105
307	4105
307	4105
307	4105
307	4105
307	4135
307	4424
307	4525
307	4927
307	4927
307	5045
307	5063
307	5105
307	5627
307	5627
307	5627
307	5627
307	5627
307	5627
307	5627
307	5627
307	5627
307	5627
307	5627
307	5627
307	5692
307	5932
307	6481
307	6568
307	6593
307	6661
307	6661
307	6661
307	6661
307	6661
307	6661
307	6661
307	6701
307	6719
308	496
308	526
308	717
308	915
308	915
308	1070
308	1070
308	1167
308	1168
308	1271
308	1615
308	1745
308	1745
308	1746
308	2673
308	2960
308	2960
308	3059
308	3860
308	3860
308	4679
308	4730
308	4872
308	5144
308	5199
308	5331
308	5331
308	5455
308	5455
308	5456
308	5459
308	5491
308	5491
308	5523
308	5591
308	5845
308	5923
308	5923
308	5978
308	6020
308	6020
308	6020
308	6021
308	6021
308	6023
308	6023
308	6023
308	6023
308	6023
308	6023
308	6023
308	6023
308	6023
308	6023
308	6023
308	6065
308	6085
308	6085
308	6260
308	6271
308	6272
308	6593
308	6593
308	6752
308	6752
309	239
309	992
309	1002
309	1580
309	1580
309	1580
309	1580
309	1580
309	1580
309	1581
309	1777
309	1985
309	1985
309	1985
309	1985
309	1985
309	1985
309	1985
309	1985
309	1985
309	1985
309	2033
309	2880
309	3255
309	3362
309	3670
309	3786
309	4765
309	5332
309	5426
309	5426
309	5426
309	5461
309	5527
309	5837
309	5923
309	6014
309	6014
309	6014
309	6014
309	6014
309	6176
309	6237
309	6727
309	6727
310	379
310	698
310	824
310	824
310	824
310	824
310	868
310	974
310	974
310	1061
310	1163
310	1288
310	1317
310	1317
310	1317
310	1317
310	1366
310	2610
310	2917
310	2917
310	2921
310	3159
310	3305
310	3306
310	3306
310	3604
310	3676
310	4473
310	4850
310	5170
310	5171
310	5273
310	5714
310	5714
310	5714
310	5714
310	5730
310	5731
310	6027
310	6535
311	418
311	491
311	496
311	1421
311	1421
311	1421
311	1421
311	1540
311	1676
311	1783
311	2026
311	2577
311	3086
311	3372
311	3487
311	3490
311	3546
311	3546
311	3850
311	4097
311	4240
311	4656
311	4736
311	4947
311	4958
311	4964
311	4964
311	4964
311	4964
311	5152
311	5194
311	5491
311	5923
311	6014
311	6130
311	6130
311	6272
312	574
312	611
312	894
312	957
312	1002
312	1147
312	1594
312	1649
312	1715
312	1724
312	1768
312	2165
312	2417
312	3067
312	3097
312	3143
312	3143
312	3144
312	3361
312	3451
312	3768
312	3874
312	4029
312	4036
312	4103
312	4296
312	4296
312	4296
312	4297
312	4297
312	4297
312	4394
312	4394
312	4399
312	4926
312	4932
312	5012
312	5087
312	5369
312	5491
312	5692
312	5692
312	5811
312	5918
312	5923
312	6312
312	6360
312	6361
312	6665
313	61
313	463
313	463
313	577
313	801
313	1234
313	1502
313	2064
313	2160
313	2246
313	2360
313	2360
313	2622
313	2957
313	3174
313	4074
313	5152
313	5170
313	5522
313	5556
313	5701
313	5731
313	5731
313	5732
313	5805
313	6455
313	6458
313	6535
313	6711
314	1329
314	2103
314	2103
314	2106
314	2106
314	2106
314	2360
314	2360
314	2360
314	2401
314	3384
314	3384
314	3384
314	4053
314	4113
314	4614
314	4614
314	4696
314	4716
314	4985
314	4990
314	5196
314	5196
314	5239
314	5239
314	5239
314	5239
314	5239
314	5239
314	5239
314	5249
314	5290
314	5555
314	5556
314	5591
315	239
315	239
315	239
315	239
315	272
315	409
315	675
315	675
315	676
315	676
315	676
315	677
315	717
315	1089
315	1395
315	1740
315	1740
315	1823
315	1823
315	1823
315	2390
315	2577
315	2917
315	2917
315	3396
315	3451
315	3584
315	3850
315	3850
315	3850
315	3850
315	3850
315	3850
315	3850
315	3863
315	3876
315	4129
315	4399
315	4399
315	4672
315	5149
315	5222
315	5545
315	5753
315	5817
315	6273
315	6275
315	6437
315	6569
315	6569
315	6593
315	6596
315	6647
316	212
316	380
316	546
316	548
316	559
316	773
316	842
316	1119
316	1340
316	1458
316	1458
316	1458
316	1606
316	1640
316	1640
316	1654
316	2010
316	2072
316	2072
316	2133
316	2136
316	2342
316	2342
316	2342
316	2342
316	2342
316	2452
316	2613
316	2657
316	2657
316	2657
316	2657
316	2657
316	3481
316	3487
316	3582
316	3618
316	3883
316	4097
316	4137
316	4242
316	4569
316	4882
316	4882
316	5156
316	5232
316	5412
316	5424
316	5445
316	5451
316	5523
316	5523
316	5523
316	5527
316	5679
316	5706
316	5714
316	5774
316	5943
316	5997
316	6501
316	6593
317	94
317	138
317	651
317	890
317	1858
317	2170
317	2170
317	2242
317	2968
317	3100
317	3100
317	3100
317	3100
317	3144
317	3144
317	3619
317	3860
317	3860
317	4009
317	4769
317	4769
317	5491
317	5692
317	5845
317	5885
317	6018
317	6018
317	6260
317	6377
318	155
318	215
318	715
318	884
318	1036
318	1340
318	1408
318	1408
318	1408
318	1676
318	1676
318	2566
318	2566
318	2566
318	2736
318	2736
318	3060
318	3487
318	3574
318	3895
318	4594
318	5045
318	5046
318	5714
318	5843
318	5845
318	6021
318	6227
318	6227
318	6227
318	6247
318	6414
318	6593
318	6593
318	6593
318	6593
318	6593
318	6593
319	240
319	912
319	912
319	1489
319	1489
319	1489
319	1489
319	1489
319	1489
319	1869
319	1874
319	2577
319	3487
319	3487
319	3649
319	4259
319	4259
319	4923
319	5196
319	5199
319	5387
319	5387
319	5387
319	5387
319	5387
319	5387
319	5387
319	5387
319	5836
319	6432
319	6437
320	522
320	522
320	522
320	522
320	523
320	526
320	1032
320	1812
320	2256
320	2285
320	2285
320	2453
320	2722
320	2915
320	3778
320	3872
320	3872
320	3876
320	3876
320	4895
320	5491
320	5491
320	5523
320	5583
320	5746
320	5746
320	5746
320	5746
320	5746
320	5746
320	5746
320	5746
320	5746
320	5817
320	6044
320	6044
320	6044
320	6044
320	6115
320	6571
320	6571
320	6593
320	6593
320	6593
320	6593
320	6593
321	824
321	824
321	829
321	829
321	829
321	829
321	829
321	829
321	835
321	835
321	1366
321	1818
321	1822
321	1822
321	1823
321	2250
321	2990
321	3330
321	3384
321	3670
321	4996
321	4996
321	4996
321	4996
321	4996
321	6593
321	6593
321	6600
322	141
322	738
322	738
322	1085
322	1170
322	1292
322	1657
322	1657
322	1657
322	1812
322	1929
322	2077
322	2077
322	2232
322	2233
322	2694
322	2960
322	3242
322	3365
322	3384
322	3384
322	3384
322	3384
322	3384
322	3384
322	3394
322	3860
322	3860
322	3861
322	3862
322	3865
322	4097
322	4546
322	4634
322	4765
322	5201
322	5374
322	5505
322	5506
322	5507
322	5527
322	5610
322	5804
322	5805
322	5805
322	5805
322	5805
322	5805
322	6398
322	6608
323	31
323	67
323	78
323	286
323	402
323	522
323	522
323	522
323	526
323	526
323	526
323	526
323	750
323	750
323	750
323	750
323	750
323	750
323	750
323	750
323	750
323	750
323	1182
323	1471
323	1471
323	1471
323	1471
323	1471
323	1929
323	2147
323	2150
323	2150
323	2217
323	2241
323	2242
323	2242
323	2246
323	2487
323	2577
323	2577
323	2722
323	2723
323	2723
323	2723
323	2723
323	2723
323	2723
323	2723
323	2723
323	2723
323	3065
323	3100
323	3350
323	3350
323	3350
323	3350
323	3350
323	3350
323	3354
323	3354
323	3354
323	3356
323	3636
323	3780
323	3780
323	3780
323	3780
323	3875
323	3929
323	3929
323	3929
323	3929
323	3929
323	3929
323	3948
323	4029
323	4029
323	4399
323	4713
323	5087
323	5087
323	5491
323	5493
323	5497
323	5546
323	5572
323	5572
323	5579
323	5579
323	5579
323	5579
323	5579
323	5579
323	5579
323	5580
323	5746
323	5746
323	5777
323	5821
323	5891
323	6475
323	6475
323	6593
323	6593
323	6593
323	6593
324	9
324	78
324	78
324	172
324	440
324	440
324	440
324	440
324	440
324	440
324	440
324	440
324	440
324	440
324	540
324	541
324	541
324	636
324	639
324	639
324	759
324	889
324	894
324	1048
324	1209
324	1522
324	1655
324	1985
324	2176
324	2310
324	2452
324	2564
324	2564
324	2564
324	2564
324	2564
324	2564
324	2657
324	2861
324	3076
324	3078
324	3079
324	3262
324	4341
324	4441
324	4663
324	5098
324	5144
324	5144
324	5489
324	5489
324	5489
324	5489
324	5489
324	5664
324	5675
324	5746
324	5813
324	5834
324	5929
324	6048
324	6048
324	6048
324	6048
324	6048
324	6048
324	6048
324	6048
324	6048
324	6048
325	101
325	466
325	479
325	479
325	1204
325	1682
325	1858
325	1882
325	2046
325	2076
325	2206
325	2403
325	2913
325	3024
325	3274
325	3399
325	3472
325	3486
325	3486
325	3541
325	3860
325	3860
325	3860
325	3860
325	3860
325	3860
325	3860
325	3875
325	3875
325	3875
325	3875
325	3875
325	3875
325	3876
325	4113
325	4212
325	4366
325	4701
325	5232
325	5400
325	5454
325	5509
325	5511
325	5518
325	5532
325	5679
325	5774
325	5821
325	5914
325	5957
325	6038
325	6048
325	6115
325	6177
325	6352
326	13
326	116
326	244
326	390
326	629
326	866
326	1160
326	1160
326	1278
326	1279
326	1292
326	1834
326	1865
326	2064
326	2360
326	2360
326	2361
326	2361
326	2395
326	2464
326	2517
326	2613
326	2908
326	2932
326	3020
326	3367
326	3371
326	3399
326	3884
326	3884
326	3884
326	4135
326	4569
326	4614
326	4634
326	4791
326	5011
326	5221
326	5222
326	5373
326	5373
326	5373
326	5379
326	5555
326	5916
326	6217
326	6220
326	6442
326	6593
326	6593
326	6593
326	6599
327	78
327	863
327	980
327	1034
327	1034
327	1191
327	1288
327	1321
327	1321
327	1321
327	1657
327	1657
327	1657
327	1659
327	1659
327	1659
327	1659
327	1659
327	2257
327	2257
327	2406
327	2406
327	2431
327	2431
327	3095
327	3382
327	3382
327	3860
327	3860
327	3860
327	3860
327	3860
327	3873
327	3873
327	3875
327	3876
327	3876
327	3876
327	3876
327	3876
327	3876
327	3876
327	4063
327	4063
327	4063
327	4266
327	4530
327	5158
327	5169
327	5489
327	5618
327	5618
327	5618
327	5935
327	6177
327	6177
327	6513
327	6546
327	6561
328	75
328	75
328	75
328	75
328	489
328	489
328	491
328	491
328	1962
328	2198
328	3545
328	3860
328	3860
328	3875
328	4716
328	6354
329	458
329	526
329	526
329	526
329	526
329	526
329	526
329	526
329	987
329	987
329	1290
329	1299
329	1301
329	1301
329	1301
329	2763
329	2795
329	3101
329	3101
329	3535
329	3779
329	3815
329	3897
329	3898
329	3898
329	5491
329	5692
329	5692
329	5692
329	5845
329	5919
329	5919
329	6132
329	6158
329	6422
329	6422
330	674
330	1629
330	2674
330	2740
330	2913
330	4561
330	4561
330	4561
330	5817
330	5817
330	5817
330	5817
330	5845
330	5997
330	6115
330	6251
330	6593
330	6593
331	90
331	92
331	92
331	92
331	92
331	92
331	92
331	92
331	688
331	698
331	2002
331	2004
331	3361
331	3361
331	3361
331	3361
331	3554
331	4513
331	4513
331	5845
331	6115
331	6132
331	6593
331	6593
332	75
332	75
332	138
332	432
332	2369
332	2417
332	2648
332	2648
332	3090
332	3487
332	3487
332	3487
332	3555
332	3875
332	4029
332	4113
332	4521
332	4624
332	4948
332	4950
332	5457
332	6077
332	6077
332	6077
332	6077
332	6081
332	6437
332	6593
332	6593
333	266
333	407
333	407
333	407
333	407
333	744
333	842
333	892
333	1329
333	1521
333	2092
333	2092
333	2251
333	2251
333	2368
333	2369
333	2448
333	2448
333	2448
333	2502
333	2509
333	2509
333	2509
333	2509
333	2509
333	2509
333	2746
333	3303
333	3607
333	3676
333	3804
333	3860
333	4191
333	4191
333	4191
333	4432
333	4432
333	4816
333	4816
333	5158
333	5217
333	6048
333	6352
333	6352
333	6352
333	6384
333	6420
333	6429
333	6473
333	6569
334	425
334	526
334	1381
334	1404
334	2200
334	2222
334	2329
334	2359
334	2490
334	2576
334	2576
334	2580
334	3096
334	3096
334	3096
334	3100
334	3780
334	3813
334	4393
334	4399
334	4931
334	4931
334	4931
334	5746
334	5746
334	5746
334	6535
334	6535
335	526
335	607
335	1500
335	2749
335	2749
335	3303
335	3350
335	3779
335	3780
335	3780
335	4996
335	5463
335	5474
335	5477
335	5777
335	5925
335	6414
335	6593
335	6720
335	6720
335	6720
335	6721
335	6721
335	6727
335	6727
335	6737
336	377
336	1336
336	1482
336	1501
336	1849
336	1849
336	1849
336	1849
336	1849
336	1849
336	1849
336	1865
336	2103
336	2195
336	2639
336	3079
336	3813
336	4097
336	4504
336	4790
336	4931
336	5019
336	5152
336	5238
336	5593
336	5751
336	5751
336	5751
336	5751
336	5812
336	5851
336	6272
336	6575
336	6611
337	75
337	75
337	78
337	78
337	78
337	78
337	78
337	859
337	1002
337	1673
337	1823
337	2232
337	2232
337	2403
337	2403
337	2403
337	2622
337	2622
337	2622
337	2622
337	2622
337	2622
337	2622
337	2623
337	2623
337	2926
337	2928
337	2928
337	2928
337	2928
337	3059
337	3315
337	3814
337	3860
337	3862
337	3867
337	3875
337	3876
337	3876
337	3876
337	3876
337	4239
337	4239
337	4239
337	4239
337	4667
337	4949
337	5236
337	5237
337	6329
337	6590
337	6745
338	1191
338	1193
338	1783
338	2012
338	2012
338	3120
338	3239
338	3670
338	3670
338	4419
338	4450
338	5187
338	5218
338	5218
338	5218
338	5224
338	5450
338	5714
338	5717
338	5721
338	5864
338	6593
339	1408
339	1408
339	1540
339	2012
339	2093
339	2958
339	3134
339	3487
339	3535
339	3535
339	3535
339	3576
339	3603
339	3603
339	3779
339	4129
339	4552
339	4996
339	5039
339	5491
339	5731
339	6065
339	6065
339	6263
339	6593
339	6609
340	465
340	793
340	974
340	1036
340	1061
340	1063
340	1233
340	1237
340	2921
340	2932
340	3604
340	3676
340	3688
340	4199
340	4199
340	4985
340	5144
340	5714
340	5845
340	5988
340	6114
340	6260
340	6412
340	6608
340	6615
340	6615
340	6615
341	36
341	425
341	425
341	2178
341	2643
341	3352
341	3405
341	3406
341	3860
341	3919
341	3923
341	3923
341	3923
341	4280
341	4500
341	4500
341	4500
341	4500
341	4561
341	4739
341	4779
341	5171
341	5291
341	5456
341	5456
341	5591
342	158
342	561
342	712
342	1251
342	1538
342	1671
342	1945
342	2156
342	2329
342	2613
342	2940
342	3144
342	3274
342	3367
342	3487
342	3783
342	3784
342	3784
342	3860
342	4296
342	4296
342	4296
342	4296
342	4296
342	4297
342	4297
342	4381
342	4655
342	4953
342	5482
342	5554
342	5554
342	5635
342	5714
342	5714
342	5714
342	5714
342	5973
342	5973
342	5973
342	6549
343	116
343	201
343	305
343	562
343	636
343	637
343	639
343	1207
343	1561
343	1594
343	1987
343	2252
343	3149
343	3149
343	3149
343	3684
343	3921
343	3921
343	4082
343	4082
343	4087
343	4087
343	4087
343	4087
343	4779
343	4904
343	5157
343	5194
343	5608
343	5664
343	5664
343	5664
343	5664
343	5664
343	5664
343	5664
343	5855
343	6270
343	6270
343	6270
343	6418
343	6418
343	6581
343	6581
343	6581
344	45
344	369
344	526
344	526
344	778
344	778
344	811
344	1015
344	1065
344	1449
344	1449
344	1528
344	2113
344	4029
344	4525
344	4681
344	4681
344	4681
344	5171
344	5236
344	5527
344	5527
344	5856
344	6014
344	6262
344	6593
344	6593
344	6607
344	6729
345	8
345	496
345	508
345	526
345	536
345	574
345	574
345	611
345	793
345	1095
345	1219
345	1489
345	1489
345	1550
345	1559
345	1896
345	1954
345	2476
345	2519
345	3141
345	3330
345	3372
345	3399
345	3465
345	3747
345	3870
345	3983
345	4907
345	5037
345	5037
345	5038
345	5171
345	5171
345	5171
345	5224
345	5461
345	5461
345	5461
345	5461
345	5469
345	5483
345	5816
345	5816
345	5816
345	5928
345	6115
345	6256
345	6512
345	6673
345	6743
346	56
346	56
346	266
346	311
346	312
346	312
346	312
346	312
346	312
346	440
346	514
346	540
346	540
346	540
346	540
346	540
346	676
346	720
346	842
346	897
346	1575
346	1596
346	1596
346	1596
346	1673
346	2089
346	2327
346	2374
346	2517
346	2622
346	2956
346	3152
346	3372
346	3684
346	3687
346	3687
346	3687
346	3687
346	3687
346	3687
346	3880
346	3880
346	3880
346	3880
346	3880
346	4402
346	4490
346	4548
346	4923
346	4923
346	5410
346	5507
346	5547
346	6048
346	6115
346	6571
346	6672
346	6672
347	57
347	717
347	975
347	993
347	1462
347	1627
347	1671
347	1671
347	1671
347	1797
347	2226
347	2472
347	2913
347	3011
347	3361
347	3361
347	3365
347	3365
347	3365
347	3398
347	3398
347	3481
347	3486
347	3487
347	3487
347	3622
347	4131
347	4296
347	4297
347	4381
347	4381
347	4967
347	5136
347	5163
347	5164
347	5845
347	6192
348	338
348	562
348	738
348	1146
348	1336
348	1413
348	2168
348	2289
348	2289
348	2348
348	2348
348	2348
348	2686
348	2854
348	3339
348	4297
348	4465
348	4600
348	4600
348	4600
348	4676
348	4854
348	4857
348	5664
348	5664
348	5705
348	5705
348	5705
348	6363
349	407
349	407
349	407
349	1539
349	1539
349	1539
349	1778
349	1778
349	1778
349	1778
349	1778
349	1778
349	2012
349	2688
349	3196
349	3287
349	3287
349	3287
349	3287
349	3287
349	3287
349	3444
349	3444
349	3545
349	3546
349	3546
349	3546
349	3546
349	3549
349	3670
349	3670
349	3670
349	4957
349	4958
349	4958
349	4980
349	5067
349	5067
349	5067
349	5113
349	5113
349	5224
349	5224
349	5224
349	5224
349	5224
349	6014
349	6014
349	6158
349	6304
349	6535
349	6535
349	6535
349	6535
349	6535
349	6535
349	6535
349	6540
349	6729
350	61
350	75
350	86
350	86
350	155
350	635
350	658
350	752
350	1110
350	1114
350	1673
350	2138
350	2182
350	2214
350	2622
350	2623
350	2761
350	3384
350	3384
350	3643
350	3860
350	3860
350	3860
350	4522
350	4522
350	4615
350	4926
350	5062
350	5096
350	5459
350	5459
350	5507
350	5507
350	5587
350	5927
351	30
351	1233
351	1315
351	1315
351	1315
351	1316
351	1326
351	1661
351	1661
351	2150
351	2552
351	2552
351	3288
351	3288
351	3855
351	3912
351	4113
351	4530
351	4702
351	4711
351	4711
351	4992
351	4992
351	5182
351	5249
351	5374
351	5664
351	5664
351	5733
351	6158
351	6718
351	6719
352	643
352	738
352	777
352	778
352	778
352	1152
352	1406
352	1406
352	1406
352	1439
352	1705
352	2061
352	2178
352	2335
352	2736
352	2736
352	3174
352	3487
352	3579
352	4113
352	4402
352	4490
352	4953
352	5094
352	5171
352	5171
352	5324
352	5324
352	5805
352	5928
352	5942
352	6282
352	6337
352	6374
352	6374
352	6374
352	6593
352	6593
352	6611
353	75
353	196
353	342
353	342
353	465
353	465
353	1462
353	1552
353	1580
353	1581
353	1916
353	1916
353	2338
353	2435
353	3286
353	4259
353	4483
353	4931
353	4934
353	4985
353	5144
353	5242
353	5369
353	5400
353	5738
353	5738
353	5738
353	5738
353	5845
353	6260
353	6503
353	6503
353	6687
354	305
354	1256
354	1717
354	1717
354	1717
354	1728
354	1981
354	1983
354	1985
354	1985
354	1985
354	1986
354	2155
354	2285
354	2285
354	2285
354	2285
354	2289
354	2292
354	2292
354	2292
354	2292
354	2564
354	2694
354	2706
354	2938
354	3100
354	3144
354	3144
354	3303
354	3308
354	3308
354	3399
354	3649
354	4996
354	4996
354	4996
354	5344
354	5387
354	5387
354	5387
354	5387
354	5388
354	5388
354	5388
354	5388
354	5389
354	5491
354	5533
354	6568
355	345
355	346
355	346
355	346
355	520
355	700
355	951
355	1201
355	1851
355	2164
355	2299
355	2733
355	3384
355	3384
355	3384
355	3917
355	4412
355	4512
355	4512
355	4512
355	4512
355	4512
355	4512
355	4512
355	4512
355	4604
355	4728
355	5292
355	5328
355	5387
355	5388
355	5388
355	5388
355	5489
355	5489
355	5505
356	198
356	198
356	713
356	1019
356	1019
356	1538
356	1697
356	1697
356	1697
356	1697
356	1929
356	2586
356	3554
356	5401
356	5692
356	6160
356	6160
356	6160
357	155
357	417
357	489
357	489
357	489
357	491
357	1540
357	2101
357	2360
357	3365
357	4338
357	5459
357	5587
357	5715
357	6593
357	6593
357	6593
357	6593
357	6593
358	1489
358	2226
358	2457
358	3461
358	3461
358	3670
358	4791
358	5494
358	5497
358	5497
358	5732
