docidx	widx
454	5236
454	5369
455	905
455	905
455	905
455	2552
455	2552
455	4571
455	4726
455	5087
455	5699
455	5714
455	6593
456	905
456	1112
456	1654
456	1999
456	2552
456	2613
456	3789
456	3789
456	3860
456	4533
456	4753
456	5692
456	5865
457	163
457	327
457	1714
457	2024
457	2259
457	2329
457	2516
457	2906
457	2906
457	2906
457	2906
457	2907
457	2908
457	2908
457	2908
457	3860
457	3860
457	3860
457	3860
457	3861
457	3875
457	3875
457	3875
457	3876
457	3876
457	3902
457	4188
457	4399
457	4399
457	4400
457	4402
457	4759
457	5481
457	5489
457	5490
457	5639
457	5766
457	5766
457	6069
457	6117
457	6734
458	526
458	526
458	526
458	526
458	3100
458	3286
458	3287
458	3287
458	3455
458	3670
458	3670
458	4694
458	4694
458	4982
458	4982
458	4982
458	4989
458	4989
458	5024
458	5200
458	5517
458	5560
458	5852
458	6271
459	487
459	496
459	574
459	844
459	1288
459	1381
459	1588
459	1797
459	2026
459	2203
459	2203
459	2238
459	2278
459	2278
459	2566
459	2990
459	3255
459	3305
459	3367
459	3372
459	3447
459	3873
459	3960
459	4132
459	4240
459	4280
459	4416
459	4569
459	4696
459	5041
459	5041
459	5241
459	5341
459	5341
459	5341
459	5341
459	5341
459	5342
459	5342
459	5342
459	5342
459	5342
459	5342
459	5342
459	5343
459	5557
459	5557
459	5706
459	5715
459	5829
459	5888
459	5984
459	6246
459	6305
459	6360
459	6641
460	266
460	1763
460	2931
460	3105
460	3204
460	3280
460	3444
460	3472
460	3549
460	3549
460	3549
460	3549
460	3549
460	3549
460	3576
460	3576
460	3576
460	3670
460	3708
460	3977
460	4822
460	4822
460	5196
460	5449
460	5837
460	5852
460	5852
460	5943
460	6458
460	6535
460	6548
460	6586
460	6715
460	6715
460	6728
460	6730
461	336
461	336
461	337
461	552
461	1517
461	1985
461	2985
461	2985
461	3230
461	3722
461	3722
461	3808
461	3808
461	3808
461	3808
461	4260
461	4260
461	4260
461	4260
461	4533
461	4579
461	4642
461	4642
461	4984
461	5249
461	5249
461	5249
461	5252
461	5252
461	5253
461	5474
461	6243
462	370
462	1421
462	1421
462	1421
462	1421
462	1421
462	1425
462	1425
462	2577
462	3178
462	3235
462	3235
462	3531
462	3740
462	4366
462	4904
462	5337
462	6077
462	6077
462	6077
462	6077
462	6495
462	6554
462	6554
462	6554
462	6554
462	6593
462	6593
463	659
463	1072
463	1918
463	3149
463	3287
463	3287
463	3379
463	4639
463	4655
463	4730
463	5353
463	5445
463	5455
463	5456
463	5706
463	6008
463	6602
463	6731
464	75
464	75
464	75
464	75
464	174
464	370
464	370
464	370
464	513
464	841
464	1295
464	1339
464	1538
464	1629
464	2180
464	2217
464	2217
464	2364
464	2364
464	2951
464	3798
464	3875
464	3876
464	3876
464	3876
464	3876
464	3876
464	3876
464	3876
464	4188
464	4428
464	4428
464	4996
464	4996
464	5241
464	5297
464	5297
464	5410
464	5410
464	6585
464	6585
464	6585
464	6585
464	6585
465	444
465	1085
465	1085
465	2007
465	3472
465	3860
465	4521
465	4521
465	4837
465	4882
465	5461
465	5984
465	6232
465	6547
466	350
466	455
466	547
466	567
466	848
466	848
466	848
466	848
466	1105
466	1233
466	1265
466	1576
466	1868
466	1985
466	2166
466	2166
466	2245
466	2348
466	2348
466	2348
466	2396
466	2396
466	2396
466	2622
466	3279
466	3549
466	3550
466	3670
466	3734
466	3791
466	3792
466	4140
466	4153
466	4462
466	4462
466	4464
466	4464
466	4466
466	4846
466	4865
466	4865
466	4865
466	4866
466	5461
466	5760
466	5760
466	5760
466	5760
466	5761
466	5864
466	6157
466	6271
466	6305
466	6571
466	6571
466	6593
467	189
467	664
467	1212
467	1529
467	1531
467	2072
467	2694
467	3216
467	3239
467	3350
467	3350
467	3350
467	3350
467	3350
467	3350
467	3350
467	3372
467	3515
467	3741
467	3833
467	4048
467	4054
467	4525
467	4603
467	4654
467	4680
467	4768
467	4789
467	5097
467	5156
467	5163
467	5163
467	6134
467	6198
467	6198
467	6198
467	6198
467	6198
467	6198
467	6198
467	6198
467	6198
467	6333
467	6505
468	1981
468	1985
468	1990
468	2012
468	2012
468	2012
468	2012
468	2079
468	3604
468	3670
468	3796
468	3797
468	3800
468	4980
468	4980
468	4980
468	5923
468	5935
468	6593
469	1214
469	1366
469	1606
469	1613
469	1676
469	1676
469	2201
469	2968
469	3309
469	3350
469	3550
469	4742
469	5085
469	5162
469	5162
469	5163
469	5164
469	5611
469	5613
469	5613
469	5613
469	6240
469	6334
469	6509
470	496
470	496
470	791
470	791
470	2699
470	2882
470	2946
470	2946
470	3019
470	3172
470	3267
470	3379
470	4604
470	4604
470	4604
470	4633
470	4882
470	5889
470	6069
470	6507
471	78
471	78
471	78
471	78
471	78
471	78
471	308
471	309
471	309
471	515
471	515
471	515
471	827
471	827
471	835
471	947
471	949
471	1030
471	1121
471	1123
471	1123
471	1902
471	2111
471	2955
471	3062
471	3330
471	3468
471	3765
471	3850
471	3850
471	3852
471	3922
471	4096
471	4437
471	5030
471	5030
471	5156
471	5853
471	6214
471	6219
471	6663
471	6696
471	6720
472	71
472	526
472	548
472	999
472	999
472	1029
472	1029
472	1752
472	2232
472	2804
472	2875
472	3287
472	3402
472	3780
472	4012
472	4113
472	4113
472	4114
472	4114
472	4117
472	4117
472	4592
472	5463
472	5483
472	5935
472	5992
472	6077
472	6308
472	6593
473	777
473	1425
473	1436
473	1816
473	1823
473	1823
473	2010
473	2256
473	2285
473	2285
473	2285
473	2421
473	2953
473	2953
473	3693
473	3850
473	3850
473	3850
473	3850
473	3850
473	3850
473	3850
473	3850
473	3850
473	3880
473	3880
473	4128
473	4129
473	4129
473	4137
473	4401
473	4454
473	5036
473	5156
473	5157
473	5196
473	5540
473	5540
473	5540
473	5540
473	5540
473	5547
473	5714
473	5996
473	6593
473	6593
473	6696
474	66
474	158
474	158
474	910
474	910
474	910
474	910
474	910
474	1981
474	1981
474	1981
474	1981
474	2764
474	3210
474	3210
474	3210
474	3210
474	3210
474	3210
474	3309
474	3350
474	3350
474	3405
474	3448
474	3448
474	3978
474	4352
474	4402
474	4417
474	4731
474	4745
474	4804
474	4805
474	4805
474	4904
474	5241
474	5344
474	5477
474	5568
474	5573
474	5585
474	5746
474	5746
474	5777
474	5815
474	6115
474	6208
474	6209
475	131
475	465
475	698
475	827
475	1381
475	1621
475	1895
475	2421
475	3027
475	3487
475	3487
475	4706
475	5463
475	5463
475	5463
475	6134
475	6536
475	6536
475	6537
475	6727
476	570
476	698
476	698
476	1606
476	1920
476	2133
476	3308
476	3308
476	3796
476	4623
476	4705
476	5171
476	5224
476	5463
476	5463
476	5514
476	5820
476	5984
476	6722
476	6722
476	6722
477	146
477	1163
477	1191
477	1460
477	2256
477	2322
477	2657
477	2657
477	2657
477	2657
477	2688
477	3350
477	3843
477	3860
477	3910
477	3910
477	4249
477	5956
477	6352
477	6352
477	6689
478	910
478	1062
478	1290
478	3643
478	4173
478	4468
478	4469
478	4469
478	4473
478	4473
478	5703
478	5746
478	5935
478	6026
478	6027
478	6426
478	6426
479	425
479	1654
479	1717
479	1717
479	1717
479	1955
479	3096
479	3144
479	3448
479	3475
479	5463
479	5463
479	5476
479	5610
480	36
480	242
480	489
480	496
480	496
480	547
480	1858
480	1858
480	1858
480	1858
480	2464
480	3308
480	3594
480	3597
480	3597
480	3884
480	3884
480	3884
480	4402
480	4686
480	6722
480	6722
480	6727
480	6727
480	6727
480	6727
480	6727
480	6727
480	6727
481	90
481	91
481	91
481	91
481	92
481	910
481	1015
481	1939
481	2580
481	2580
481	2694
481	2695
481	3241
481	3350
481	3350
481	3554
481	3563
481	5728
481	5845
481	5845
481	5845
481	6338
481	6720
481	6720
482	43
482	780
482	1163
482	1219
482	1425
482	2089
482	2278
482	2278
482	2278
482	2278
482	2278
482	2278
482	2281
482	2281
482	2546
482	2566
482	2566
482	2566
482	3100
482	3239
482	3875
482	3875
482	3876
482	3876
482	3876
482	3876
482	3930
482	3930
482	4053
482	4209
482	4696
482	5013
482	5343
482	5845
482	5904
482	5927
482	6081
482	6423
482	6608
483	5
483	158
483	345
483	345
483	444
483	465
483	465
483	465
483	465
483	1090
483	1267
483	1328
483	1734
483	2076
483	2076
483	2220
483	2220
483	2950
483	3554
483	3554
483	3987
483	4862
483	4932
483	5242
483	5369
483	5387
483	5387
483	5387
483	5387
483	6719
483	6719
484	424
484	637
484	889
484	1121
484	1438
484	1847
484	1858
484	1858
484	1956
484	2170
484	2170
484	2257
484	2257
484	2431
484	2544
484	2773
484	2969
484	2969
484	2969
484	3117
484	3215
484	3325
484	3860
484	3860
484	3860
484	3860
484	3860
484	3860
484	3860
484	3860
484	3860
484	3865
484	3876
484	3876
484	3876
484	3876
484	3876
484	3876
484	4013
484	4113
484	4351
484	4351
484	4351
484	4351
484	4351
484	4354
484	4354
484	4511
484	5141
484	5735
484	6077
484	6252
484	6252
484	6252
484	6252
484	6252
484	6252
484	6252
484	6252
484	6260
484	6641
484	6706
484	6706
484	6734
484	6734
484	6734
485	86
485	1067
485	1514
485	1812
485	1812
485	2360
485	2580
485	2651
485	2659
485	2659
485	2694
485	2700
485	3277
485	3545
485	3860
485	3860
485	3860
485	3860
485	3860
485	3981
485	4113
485	4291
485	4524
485	4886
485	5194
485	5610
485	6608
485	6699
486	56
486	398
486	1135
486	2033
486	2063
486	2319
486	2464
486	2464
486	3382
486	3938
486	4968
486	5304
486	5304
486	5304
486	5369
486	6585
486	6590
487	1009
487	1171
487	1864
487	2532
487	3213
487	3933
487	4904
487	4904
487	5608
487	5950
487	5952
487	5952
487	6023
487	6023
487	6085
488	1462
488	1539
488	1918
488	2217
488	2217
488	2246
488	2299
488	2319
488	2970
488	3153
488	3204
488	3363
488	3919
488	3923
488	3923
488	3923
488	4502
488	4700
488	5136
488	5137
488	5143
488	5143
488	5224
488	5707
489	87
489	1160
489	1233
489	2700
489	2921
489	2921
489	3100
489	3681
489	3682
489	3813
489	3815
489	3860
489	3860
489	3863
489	3863
489	4569
489	4604
489	4664
489	5692
489	5692
489	5714
489	6547
489	6593
489	6593
490	239
490	350
490	350
490	350
490	350
490	350
490	350
490	350
490	702
490	900
490	900
490	1105
490	1105
490	1665
490	1665
490	1665
490	2923
490	3604
490	3644
490	4140
490	4154
490	4154
490	4500
490	4502
490	4502
490	4634
490	4634
490	4634
490	4828
490	4828
490	5378
490	5908
490	6115
490	6571
490	6593
490	6669
490	6669
490	6697
491	158
491	305
491	381
491	506
491	506
491	552
491	1985
491	1985
491	2034
491	2136
491	2136
491	2242
491	2258
491	2285
491	2294
491	2348
491	2350
491	2867
491	2867
491	2948
491	2960
491	3184
491	4402
491	4415
491	4827
491	5036
491	5063
491	5621
491	6171
491	6400
492	158
492	350
492	412
492	611
492	811
492	811
492	1163
492	1338
492	1581
492	1797
492	1981
492	1985
492	1985
492	1985
492	1991
492	2166
492	2304
492	2396
492	3017
492	3117
492	3489
492	3954
492	4084
492	4092
492	4530
492	4935
492	4935
492	4953
492	5063
492	5063
492	5063
492	5152
492	5344
492	5344
492	5344
492	5345
492	5345
492	5345
492	5345
492	5461
492	5461
492	5461
492	5461
492	5935
492	5985
492	5985
492	5988
492	5988
492	5988
492	5988
492	6271
492	6637
492	6640
492	6640
492	6641
492	6641
492	6641
493	78
493	129
493	129
493	129
493	285
493	607
493	1002
493	1257
493	1717
493	1717
493	2009
493	2182
493	2403
493	2403
493	2673
493	2673
493	2673
493	2673
493	2796
493	3153
493	3814
493	3876
493	3876
493	3876
493	4237
493	4237
493	4237
493	4237
493	4237
493	4237
493	4569
493	4695
493	4904
493	5714
493	5714
493	6177
493	6231
493	6608
493	6608
493	6608
493	6608
494	526
494	526
494	526
494	1139
494	1141
494	1141
494	1141
494	1571
494	1604
494	1604
494	1717
494	1744
494	1744
494	1794
494	1795
494	1795
494	1889
494	1889
494	1889
494	1889
494	1889
494	2010
494	2010
494	2010
494	2010
494	2010
494	2012
494	2012
494	2012
494	2320
494	2320
494	2709
494	2709
494	2709
494	2709
494	2709
494	3287
494	3381
494	3384
494	3384
494	3670
494	3670
494	3670
494	4022
494	5006
494	5224
494	5224
494	5224
494	5568
494	5586
494	5731
494	5731
494	5929
494	6238
494	6696
494	6720
494	6727
494	6727
494	6727
495	97
495	910
495	910
495	1279
495	1279
495	1279
495	1810
495	2613
495	2875
495	3210
495	3350
495	3448
495	3459
495	3657
495	4508
495	4508
495	4508
495	4634
495	4769
495	4804
495	4804
495	4805
495	5560
495	5613
495	5710
495	5710
495	5746
495	5746
495	5747
495	6208
495	6209
495	6515
495	6707
496	242
496	266
496	702
496	1421
496	1421
496	1421
496	1556
496	1571
496	1822
496	2133
496	2403
496	2580
496	2673
496	3090
496	3179
496	3744
496	3860
496	3860
496	3860
496	3860
496	3875
496	3875
496	3875
496	3876
496	4210
496	4234
496	4292
496	4292
496	5063
496	5136
496	5461
496	5491
496	5505
496	5865
496	6076
496	6280
496	6593
496	6593
497	338
497	491
497	653
497	1421
497	1421
497	1421
497	1421
497	1423
497	1425
497	2050
497	2113
497	2212
497	2212
497	2577
497	3079
497	3165
497	3183
497	3267
497	3358
497	3488
497	3488
497	3570
497	3758
497	3856
497	3857
497	4612
497	4882
497	4954
497	5022
497	5459
497	5560
497	5720
497	5949
497	6081
497	6382
497	6495
497	6500
498	1256
498	1990
498	2133
498	2159
498	2285
498	2289
498	2289
498	2289
498	2289
498	2289
498	2454
498	3247
498	3283
498	3283
498	3283
498	4097
498	4097
498	4097
498	4098
498	4099
498	4240
498	4951
498	5083
498	5087
498	5136
498	5241
498	5744
498	6494
499	829
499	829
499	885
499	912
499	912
499	1671
499	1671
499	1671
499	1671
499	1671
499	1671
499	1758
499	2162
499	2352
499	2417
499	3143
499	3584
499	3693
499	3805
499	4113
499	4174
499	4399
499	4953
499	4953
499	4953
499	5603
499	5604
499	5692
499	5692
499	5692
499	5714
499	5923
499	6065
500	36
500	652
500	887
500	895
500	895
500	895
500	895
500	895
500	910
500	910
500	910
500	1320
500	2019
500	2516
500	2516
500	3069
500	3252
500	3329
500	3350
500	3356
500	3356
500	3860
500	4152
500	4152
500	4252
500	4473
500	4965
500	4965
500	4965
500	4965
500	4965
500	4965
500	5229
500	5304
500	5504
500	5931
500	6373
500	6427
501	66
501	526
501	649
501	824
501	950
501	1292
501	2136
501	2403
501	2403
501	2403
501	2404
501	2516
501	2516
501	2516
501	3372
501	3460
501	3861
501	3875
501	3900
501	4055
501	4212
501	4317
501	4351
501	4490
501	4526
501	4931
501	4931
501	4931
501	5039
501	5144
501	5489
501	5489
501	5518
501	5610
501	5736
501	5831
501	6074
501	6075
501	6177
502	659
502	660
502	1002
502	1135
502	1285
502	1523
502	2767
502	2931
502	3485
502	4036
502	4036
502	4036
502	4234
502	4296
502	4296
502	4296
502	4296
502	4297
502	4297
502	4297
502	4399
502	4763
502	4991
502	5107
502	5156
502	5449
502	5450
502	5692
502	5694
502	5714
502	5731
502	5845
502	5845
502	5920
502	6065
502	6713
503	75
503	696
503	696
503	696
503	696
503	696
503	1295
503	1295
503	1939
503	2278
503	3149
503	3149
503	3149
503	3151
503	3815
503	4156
503	5041
504	491
504	792
504	792
504	793
504	1295
504	2822
504	2822
504	2822
504	2822
504	3144
504	3350
504	3456
504	3456
504	3460
504	3521
504	3521
504	3521
504	5454
504	5710
504	5710
504	5710
504	6535
504	6729
504	6729
504	6729
505	917
505	1223
505	1223
505	1756
505	2299
505	3210
505	3906
505	3906
505	3906
505	4098
505	4614
505	4697
505	5149
505	5507
505	5752
505	6077
505	6077
505	6077
505	6077
505	6081
505	6081
505	6081
506	221
506	491
506	496
506	496
506	496
506	496
506	1614
506	2356
506	2356
506	3286
506	3324
506	3330
506	3788
506	3788
506	4850
506	5379
506	5422
506	5600
506	5600
506	6593
506	6593
506	6593
506	6602
507	496
507	526
507	526
507	526
507	1102
507	1102
507	1643
507	1643
507	1643
507	1643
507	1881
507	1883
507	2499
507	2499
507	2516
507	3100
507	3117
507	3128
507	3460
507	3460
507	3486
507	3811
507	3861
507	3995
507	4029
507	4675
507	5888
507	6077
507	6077
507	6208
507	6208
507	6209
507	6372
507	6513
507	6535
508	78
508	239
508	337
508	371
508	702
508	702
508	2525
508	2535
508	2953
508	3128
508	3286
508	3382
508	3672
508	4209
508	4333
508	4378
508	4378
508	4378
508	4675
508	4763
508	4763
508	5054
508	5054
508	5329
508	5329
508	5329
508	5331
508	5505
508	5505
508	5507
508	5512
508	5713
508	5720
508	5952
508	6251
508	6252
508	6507
508	6568
508	6593
509	772
509	1095
509	1095
509	1191
509	1191
509	1492
509	2200
509	3352
509	3355
509	3922
509	4399
509	4468
509	4473
509	4473
509	4473
509	4476
509	4476
509	4500
509	4561
509	4739
509	4739
509	4739
509	5467
509	5475
509	5518
509	5550
509	6396
509	6645
510	119
510	189
510	487
510	1620
510	2159
510	2644
510	2664
510	3009
510	3191
510	3308
510	4095
510	4113
510	5474
510	5497
510	5497
510	5920
510	6053
510	6054
510	6148
510	6148
510	6148
510	6352
510	6404
510	6532
510	6532
510	6532
510	6580
510	6580
511	702
511	1201
511	2232
511	2233
511	2233
511	2953
511	2953
511	2953
511	2953
511	3330
511	3384
511	3384
511	3668
511	3917
511	5138
511	5138
511	5505
511	5505
511	5505
511	5512
512	66
512	93
512	1163
512	1852
512	2693
512	3070
512	3239
512	3554
512	3950
512	5610
512	5845
512	5893
513	72
513	72
513	211
513	396
513	428
513	610
513	2091
513	2092
513	2921
513	3246
513	3384
513	3576
513	3579
513	4604
513	4604
513	4604
513	4622
513	4936
513	5173
513	6030
513	6266
513	6266
514	48
514	668
514	668
514	668
514	778
514	778
514	778
514	1085
514	2133
514	2226
514	2403
514	2403
514	2403
514	2403
514	2406
514	2694
514	3860
514	3860
514	3875
514	3875
514	3876
514	3876
514	3876
514	3876
514	3876
514	3876
514	4612
514	4612
514	5613
514	5613
514	5613
514	5613
514	6333
514	6412
514	6413
514	6624
515	48
515	489
515	489
515	491
515	491
515	898
515	992
515	1540
515	1671
515	1882
515	2101
515	2360
515	2425
515	2582
515	2971
515	3245
515	3365
515	3367
515	3367
515	3488
515	4547
515	4927
515	4931
515	5349
515	5715
515	5715
515	6352
515	6593
516	27
516	1329
516	1404
516	1489
516	1489
516	1489
516	2232
516	2232
516	2232
516	2953
516	2953
516	3255
516	3309
516	3330
516	3330
516	3330
516	3350
516	3413
516	4473
516	4473
516	4476
516	4766
516	5462
516	5462
516	5463
516	5463
516	5469
516	5493
516	6053
516	6053
516	6053
516	6053
516	6053
516	6054
516	6054
516	6054
516	6055
516	6276
516	6542
516	6635
517	66
517	72
517	465
517	465
517	488
517	488
517	488
517	491
517	491
517	491
517	827
517	843
517	843
517	1133
517	1226
517	2141
517	2255
517	2295
517	2454
517	2455
517	2457
517	2457
517	3118
517	3118
517	3118
517	3119
517	3120
517	3389
517	3800
517	4096
517	4352
517	4352
517	4468
517	4737
517	4840
517	4840
517	4840
517	4923
517	5463
517	5703
517	5703
517	5746
517	5747
517	5747
517	5747
517	6645
517	6646
517	6646
517	6727
517	6727
518	75
518	75
518	75
518	75
518	396
518	1195
518	1981
518	1985
518	1985
518	1991
518	1991
518	1993
518	1995
518	1995
518	2294
518	2532
518	2928
518	3797
518	3797
518	4139
518	5591
519	546
519	985
519	985
519	986
519	1231
519	1783
519	2028
519	2142
519	2318
519	2517
519	2587
519	2613
519	2613
519	2657
519	2657
519	2657
519	3579
519	3591
519	4730
519	4862
519	4867
519	4867
519	4867
519	5091
519	5091
519	5091
519	5091
519	5387
519	6226
519	6282
519	6652
519	6746
520	138
520	162
520	163
520	187
520	969
520	1147
520	1550
520	1939
520	1946
520	1980
520	2292
520	2348
520	3291
520	3330
520	3390
520	3390
520	3390
520	3390
520	3477
520	3486
520	3876
520	3902
520	4036
520	4036
520	4103
520	4296
520	4325
520	4956
520	5040
520	5040
520	5040
520	5040
520	5040
520	5611
520	5735
520	5845
520	6180
520	6180
520	6226
520	6363
520	6713
520	6713
520	6713
520	6713
520	6713
521	391
521	391
521	391
521	773
521	1219
521	1745
521	1786
521	1812
521	1812
521	1836
521	1836
521	1836
521	1836
521	1836
521	1836
521	1836
521	2403
521	2694
521	2987
521	3027
521	3399
521	3923
521	3923
521	3923
521	4500
521	4500
521	5173
521	6699
522	131
522	251
522	647
522	1296
522	1421
522	1421
522	1489
522	1969
522	2010
522	2012
522	2012
522	2285
522	2327
522	2464
522	3086
522	3117
522	3117
522	3487
522	3487
522	3670
522	3672
522	3722
522	3722
522	3722
522	3774
522	4904
522	4904
522	4980
522	5004
522	5089
522	5224
522	5224
522	5227
522	5410
522	5459
522	5459
522	5591
522	5608
522	6167
522	6745
523	1676
523	1676
523	1717
523	1717
523	1717
523	2419
523	2432
523	2654
523	3850
523	3850
523	3850
523	3850
523	3880
523	4209
523	6140
523	6175
524	467
524	1527
524	1869
524	2255
524	3076
524	3079
524	3994
524	4135
524	4541
524	4663
524	4663
524	4663
524	4872
524	4872
524	4872
524	4872
524	5031
524	5387
524	5388
524	5388
524	5491
524	5813
524	6299
524	6680
525	57
525	97
525	99
525	155
525	155
525	156
525	366
525	883
525	1067
525	1717
525	1717
525	1920
525	2292
525	2292
525	2295
525	2733
525	4341
525	5117
525	5274
525	5307
525	5387
525	5388
525	5388
525	5388
525	5388
525	5527
526	17
526	17
526	67
526	526
526	526
526	526
526	1538
526	1760
526	1772
526	1772
526	1773
526	1773
526	2178
526	2241
526	2487
526	2793
526	3103
526	3139
526	3139
526	3139
526	3139
526	3139
526	3350
526	3352
526	3448
526	3459
526	3629
526	4053
526	4113
526	4696
526	4733
526	4897
526	5497
526	5702
526	5702
526	5703
526	5746
526	5746
526	5777
526	5777
526	6005
526	6277
526	6515
526	6727
527	843
527	1295
527	1295
527	1572
527	1572
527	2308
527	2403
527	2913
527	2960
527	3088
527	3503
527	3503
527	3503
527	3503
527	3860
527	3860
527	3860
527	3875
527	3875
527	3875
527	3876
527	3876
527	4861
527	4931
527	4931
527	4933
527	5152
527	5461
527	5489
527	5509
527	5509
527	6305
528	887
528	1147
528	1550
528	1550
528	1550
528	1551
528	1753
528	1849
528	2106
528	2213
528	2214
528	3192
528	3324
528	4338
528	4351
528	4625
528	4627
528	5249
528	5252
528	5888
528	6437
528	6437
528	6506
529	370
529	1145
529	2012
529	2012
529	2012
529	2217
529	2310
529	2364
529	2460
529	2460
529	2460
529	2460
529	2460
529	2635
529	3286
529	3329
529	3670
529	3975
529	4622
529	4628
529	4633
529	4980
529	4980
529	4980
529	4980
529	4980
529	4980
529	4980
529	4980
529	4980
529	4980
529	4980
529	4996
529	5000
529	5156
529	5224
529	5224
529	5224
529	5224
529	5224
529	5923
529	5923
529	5923
529	5947
529	6447
529	6447
530	75
530	75
530	75
530	685
530	685
530	685
530	685
530	1673
530	1955
530	2308
530	2435
530	3309
530	3444
530	3579
530	3579
530	3860
530	3960
530	4399
530	4399
530	4402
530	4402
530	5706
530	5706
530	5706
530	5706
530	6615
531	101
531	579
531	579
531	579
531	943
531	943
531	943
531	943
531	1119
531	1119
531	2257
531	2406
531	2431
531	2694
531	2694
531	3274
531	3875
531	5422
531	5489
531	5505
531	5691
531	5692
531	5964
531	6049
532	162
532	412
532	412
532	552
532	552
532	552
532	552
532	552
532	552
532	712
532	1011
532	1207
532	1208
532	1565
532	1565
532	2017
532	2217
532	2310
532	2441
532	2576
532	2580
532	2613
532	2657
532	2657
532	2657
532	2657
532	3100
532	3499
532	3508
532	3508
532	3842
532	3843
532	3843
532	3843
532	3933
532	4219
532	4415
532	4487
532	4880
532	4948
533	520
533	520
533	1233
533	1811
533	1811
533	2019
533	2772
533	3350
533	3350
533	3350
533	3350
533	3350
533	3647
533	3749
533	3930
533	4050
533	4471
533	5133
533	5241
533	5442
533	5745
533	6507
533	6568
533	6700
533	6723
534	1598
534	2180
534	2180
534	2487
534	2602
534	2602
534	2926
534	3438
534	3535
534	3535
534	3814
534	3814
534	3814
534	3814
534	3814
534	3876
534	5039
534	6274
535	302
535	302
535	332
535	382
535	1763
535	1985
535	1985
535	1985
535	1985
535	2232
535	2417
535	2705
535	2917
535	3629
535	3704
535	3788
535	3788
535	4030
535	4797
535	4797
535	4797
535	4797
535	4797
535	5138
535	5345
535	5377
535	5377
535	5383
535	5383
535	5383
535	5383
535	5413
535	5414
535	5497
535	5497
535	5497
535	6125
536	18
536	427
536	513
536	767
536	767
536	767
536	829
536	829
536	829
536	835
536	836
536	836
536	963
536	963
536	1402
536	1611
536	1810
536	2213
536	2250
536	2289
536	2322
536	2354
536	2464
536	2499
536	2499
536	2499
536	2533
536	2733
536	2945
536	3111
536	3255
536	3255
536	3274
536	3330
536	3384
536	3384
536	3549
536	3813
536	3933
536	3933
536	4840
536	5175
536	5328
536	5328
536	5328
536	5331
536	5456
536	5552
536	5586
536	5937
536	6220
536	6593
536	6720
536	6729
537	829
537	1492
537	1539
537	1540
537	1615
537	2329
537	2643
537	2643
537	2687
537	2687
537	2781
537	3164
537	3350
537	3574
537	3576
537	3929
537	4095
537	4095
537	4096
537	4096
537	4222
537	4381
537	4953
537	5095
537	5095
537	5463
537	5466
537	5727
537	6115
537	6192
537	6535
537	6535
537	6535
537	6701
537	6729
537	6729
538	345
538	1176
538	1562
538	2304
538	3191
538	5387
538	5387
538	5387
538	5387
538	5387
538	5457
538	5457
538	5803
538	5889
538	5889
538	6535
539	447
539	975
539	1047
539	1061
539	1185
539	1185
539	1185
539	1540
539	1756
539	1985
539	1990
539	1990
539	1990
539	2198
539	2253
539	2253
539	2285
539	2285
539	2285
539	2289
539	2289
539	2292
539	2292
539	2292
539	2294
539	2297
539	2580
539	2706
539	2706
539	2706
539	2861
539	3117
539	3118
539	3873
539	3875
539	3875
539	3876
539	3876
539	3876
539	4394
539	4399
539	4399
539	4951
539	5344
539	5437
539	5502
539	5608
539	5691
539	6466
539	6570
539	6637
540	562
540	1461
540	1495
540	1606
540	1929
540	1985
540	2159
540	2160
540	2251
540	2289
540	2289
540	2319
540	2319
540	2319
540	2319
540	2454
540	2535
540	2884
540	4097
540	4097
540	4098
540	4098
540	4353
540	4701
540	4722
540	5421
540	6031
540	6170
540	6397
540	6403
540	6473
540	6513
541	78
541	123
541	123
541	123
541	123
541	1104
541	1528
541	1528
541	1539
541	1620
541	1656
541	2843
541	2930
541	3010
541	3169
541	3169
541	3169
541	3339
541	3576
541	3578
541	3613
541	4040
541	4040
541	4084
541	4113
541	4114
541	4317
541	4614
541	4614
541	4614
541	4744
541	5636
541	5985
541	6011
541	6012
542	362
542	1425
542	1425
542	1439
542	1449
542	1522
542	1920
542	2035
542	2055
542	2133
542	2439
542	2439
542	2439
542	2793
542	2795
542	2998
542	3059
542	3350
542	3350
542	3399
542	3401
542	3791
542	4268
542	4340
542	5036
542	5065
542	5170
542	5224
542	5224
542	5224
542	5463
542	5463
542	5463
542	5470
542	5568
542	5603
542	5947
542	6134
542	6720
543	610
543	835
543	835
543	835
543	1489
543	1489
543	2329
543	3279
543	4096
543	4096
543	4487
543	4561
543	4953
543	6053
543	6192
543	6192
543	6678
543	6678
543	6720
543	6720
543	6720
543	6725
544	158
544	162
544	431
544	1440
544	1440
544	1538
544	1761
544	2487
544	2726
544	2726
544	2844
544	2844
544	2844
544	2844
544	2844
544	2844
544	2844
544	2844
544	2869
544	2869
544	2869
544	2869
544	2869
544	2869
544	2990
544	3268
544	3570
544	4036
544	5020
544	5020
544	5101
544	5533
544	5533
544	5692
544	5692
544	5805
544	5941
544	6048
544	6588
544	6588
544	6588
544	6588
544	6673
545	717
545	936
545	1026
545	1028
545	1071
545	1071
545	1071
545	1071
545	1071
545	1071
545	1071
545	2423
545	2423
545	3002
545	3401
545	3401
545	3402
545	3604
545	3604
545	3604
545	3605
545	4398
545	5046
