docidx	widx
2713	6246
2713	2360
2713	2403
2714	5050
2714	4347
2714	3972
2714	3141
2714	3472
2715	702
2715	5821
2715	4837
2715	6372
2715	403
2715	6515
2715	403
2715	3448
2715	2289
2715	2133
2716	1047
2716	2319
2716	540
2716	6632
2716	4546
2716	1047
2716	1047
2716	6403
2716	1047
2716	36
2717	4323
2717	4323
2717	3223
2717	5387
2718	6719
2718	4022
2718	2403
2718	1996
2718	5505
2718	3259
2719	5565
2719	1620
2719	1263
2719	3040
2719	1387
2719	2938
2719	3024
2720	1605
2720	1603
2720	5113
2720	2034
2720	640
2720	4996
2720	5224
2721	4298
2721	4502
2721	5241
2721	5586
2721	5241
2721	5888
2721	2906
2721	1585
2721	3244
2721	725
2721	5367
2722	3017
2722	2557
2722	3472
2722	3670
2722	3363
2722	5554
2722	5714
2723	1462
2723	1462
2723	3455
2723	5988
2723	5473
2723	5463
2723	5472
2724	4965
2724	4425
2724	138
2724	4219
2724	2960
2724	6689
2725	6567
2725	5908
2725	6567
2725	4394
2725	5535
2725	2750
2725	5535
2725	2100
2725	5535
2725	562
2725	6571
2726	3828
2726	3828
2726	4353
2726	1990
2726	611
2726	172
2726	3933
2726	5461
2726	4977
2726	1979
2727	4676
2727	1425
2727	4280
2727	5346
2727	2065
2727	5606
2727	6388
2727	305
2727	1606
2727	6170
2728	1254
2728	5783
2728	491
2728	5706
2728	3812
2728	3850
2728	2288
2728	5456
2729	3350
2729	6514
2729	1430
2729	6531
2729	1427
2729	4622
2730	5950
2730	5614
2730	5583
2730	5385
2730	2136
2730	652
2730	985
2730	813
2730	5046
2731	4260
2731	21
2731	5054
2731	6397
2731	97
2731	2034
2731	1851
2731	93
2731	2213
2731	997
2732	1493
2732	3670
2732	1036
2732	5120
2732	543
2732	3339
2733	1380
2733	5958
2733	198
2733	4029
2733	698
2733	5491
2734	2285
2734	2289
2734	3339
2734	830
2734	6593
2734	2115
2734	2814
2734	6048
2734	1985
2735	5912
2735	1676
2735	3670
2735	3382
2735	5501
2735	3670
2735	3488
2735	3267
2736	3860
2736	1304
2736	3903
2736	3875
2736	3481
2736	3340
2736	3223
2736	3481
2736	6631
2737	3876
2737	6075
2737	3860
2737	2278
2737	4053
2737	668
2737	3860
2738	6752
2738	658
2738	3860
2738	6077
2739	484
2739	3002
2739	6727
2739	6720
2739	1185
2739	4070
2739	6608
2739	4502
2739	6727
2739	5178
2739	5225
2739	3287
2740	1400
2740	5493
2740	5493
2740	753
2740	4609
2740	5714
2740	5697
2740	3050
2740	5493
2741	835
2741	1428
2741	4609
2741	955
2741	731
2741	731
2742	3824
2742	5596
2742	810
2742	1606
2743	883
2743	941
2743	6680
2743	4180
2743	4180
2744	1985
2744	637
2744	889
2744	6593
2744	6593
2744	1985
2744	5845
2744	1334
2744	6535
2744	1130
2744	6535
2744	1985
2744	5664
2745	3510
2745	2550
2745	3813
2745	3510
2745	5014
2745	3508
2745	3510
2745	3857
2745	1492
2746	4188
2746	3362
2746	1463
2746	1615
2746	4188
2746	3144
2746	5842
2747	6167
2747	3463
2747	3704
2747	5039
2747	5584
2747	5497
2747	1219
2747	5539
2747	5474
2748	5627
2748	5767
2748	2280
2748	6145
2748	5639
2748	5373
2748	2200
2749	6559
2749	5714
2749	2917
2749	4170
2749	3850
2749	5845
2749	1221
2750	5988
2750	6720
2750	1487
2750	3629
2750	6720
2750	5463
2750	2232
2750	2983
2750	3029
2751	908
2751	4904
2751	908
2751	3430
2751	2106
2751	3245
2751	139
2751	4808
2751	4808
2752	453
2752	4300
2752	6720
2752	461
2752	1539
2753	2825
2753	615
2753	1580
2753	6419
2753	681
2753	2825
2753	615
2753	3625
2753	1580
2753	3625
2753	5532
2754	5454
2754	2673
2754	3487
2754	2141
2754	2513
2754	5505
2754	78
2754	3487
2754	115
2754	3183
2754	2419
2755	5908
2755	350
2755	2242
2755	5532
2755	350
2755	4462
2755	627
2755	4465
2755	4935
2756	5224
2756	1425
2756	1163
2756	1100
2756	3247
2756	2072
2756	249
2756	3727
2757	5817
2757	5820
2757	4481
2757	3365
2757	656
2757	4700
2757	5988
2758	2245
2758	2720
2758	5872
2758	3591
2758	3090
2759	3848
2759	6565
2759	5702
2759	1412
2759	3848
2759	3044
2759	3606
2759	3606
2760	6134
2760	55
2760	2913
2760	4534
2760	6593
2760	4825
2760	2266
2760	3486
2761	2909
2761	6077
2761	1337
2761	1141
2762	387
2762	3632
2762	3149
2762	443
2762	548
2762	5607
2762	3309
2762	1048
2762	5607
2762	2457
2762	3309
2763	4950
2763	3582
2763	4948
2763	2651
2763	4886
2763	2651
2763	1540
2764	4744
2764	4672
2764	2054
2764	6609
2764	6609
2764	6715
2765	6719
2765	4450
2765	2806
2765	919
2765	3675
2765	3681
2765	8
2765	5838
2765	5456
2765	155
2765	4341
2765	4450
2766	4700
2766	2054
2766	97
2766	5141
2766	6593
2766	4366
2767	4113
2767	6629
2767	2801
2767	610
2767	2106
2767	6490
2767	2593
2767	5135
2767	4816
2767	4299
2767	1042
2767	5135
2767	1115
2768	2960
2768	2490
2768	5373
2768	1945
2768	5549
2768	294
2768	2582
2769	2544
2769	4953
2769	2401
2769	5865
2769	3384
2769	1329
2769	5753
2769	2240
2769	2360
2769	1492
2769	3510
2769	883
2770	3750
2770	4600
2770	2928
2770	4137
2770	2182
2770	3384
2770	2201
2770	3798
2771	133
2771	2938
2771	3484
2771	4097
2771	133
2771	5744
2771	5083
2771	530
2771	2657
2771	2657
2771	3861
2771	5714
2772	1581
2772	3625
2772	29
2772	1984
2772	158
2772	6653
2772	1104
2772	1580
2773	6687
2773	2961
2773	309
2773	2580
2773	4903
2773	811
2773	6535
2774	2368
2774	2746
2774	2587
2774	5608
2774	3169
2774	2983
2774	3059
2774	1665
2774	1116
2774	3367
2774	2453
2775	2325
2775	4409
2775	4213
2775	3670
2776	1676
2776	5156
2776	2566
2776	2566
2776	2566
2776	2292
2776	1985
2776	2535
2776	2253
2776	2566
2777	5052
2777	2399
2777	2283
2778	6412
2778	3262
2778	6593
2778	434
2779	2012
2779	6729
2779	2006
2779	5387
2779	2012
2779	2183
2779	5387
2779	2183
2779	1307
2779	3549
2779	3576
2780	5746
2780	526
2780	1381
2780	3860
2780	3860
2780	6631
2780	5746
2780	6631
2780	2700
2781	172
2781	1745
2781	3860
2781	3860
2782	4627
2782	3384
2782	912
2782	4825
2782	2421
2782	130
2782	1489
2782	2213
2783	5535
2783	4237
2783	3895
2783	2798
2783	2750
2783	6719
2783	6719
2783	2750
2784	4502
2784	4502
2784	5613
2784	6737
2784	6727
2784	4256
2784	4502
2784	2419
2784	2174
2785	2679
2785	6087
2785	4824
2785	2679
2786	4513
2786	6477
2786	5409
2786	3284
2786	2517
2786	3284
2786	1207
2786	3860
2786	2769
2786	3284
2787	3948
2787	2532
2787	5396
2787	1121
2787	78
2787	6714
2787	3079
2787	2200
2788	2012
2788	6312
2788	5923
2788	5923
2788	3666
2788	6312
2788	3670
2788	6312
2788	3670
2788	2033
2789	4926
2789	4986
2789	4296
2789	4296
2789	416
2789	4297
2790	5342
2790	5342
2790	3961
2790	5342
2790	5342
2790	1601
2790	1333
2790	5343
2790	5779
2790	2278
2790	1629
2790	1333
2791	6641
2791	721
2791	2160
2791	3549
2791	4240
2791	6593
2791	3779
2791	6593
2792	3408
2792	295
2792	3409
2792	1489
2792	1489
2792	1489
2792	3780
2792	3409
2793	34
2793	95
2793	2535
2793	2198
2793	1556
2793	2133
2793	6615
2793	6167
2793	5804
2793	5031
2794	6361
2794	350
2794	871
2794	5149
2794	350
2794	350
2794	5671
2794	350
2794	3290
2795	2892
2795	159
2795	1581
2795	6354
2795	3959
2795	659
2795	489
2795	2103
2795	3550
2796	2691
2796	3343
2796	2657
2796	4776
2796	4425
2796	743
2796	155
2797	3487
2797	4518
2797	4923
2797	491
2797	5054
2797	2237
2797	3488
2797	1865
2798	2893
2798	6489
2798	1678
2798	2159
2798	496
2798	5379
2798	444
2798	1369
2798	6593
2799	6333
2799	6135
2799	6165
2799	6170
2799	1653
2799	2974
2799	179
2799	305
2799	2113
2799	2706
2799	1355
2800	6077
2800	5502
2800	2577
2800	6083
2800	4801
2800	347
2800	2580
2800	1490
2801	4259
2801	78
2801	5986
2801	6731
2801	45
2801	3152
2801	78
2802	5812
2802	5483
2802	5019
2802	4569
2802	3850
2802	2532
2802	5812
2802	5461
2802	1374
2803	2557
2803	2060
2803	3505
2803	4430
2803	6265
2803	2272
2804	4098
2804	4098
2804	5550
2804	1608
2804	4097
2804	1425
2804	4097
2804	4098
2804	5249
2804	4996
2804	5249
2804	4097
2804	2238
2804	3670
2805	882
2805	2917
2805	3863
2805	3862
2806	4953
2806	4959
2806	5501
2806	179
2806	3857
2806	3338
2806	5532
2807	15
2807	997
2807	2184
2807	22
2807	2840
2807	5039
2807	997
2807	15
2807	491
2808	1540
2808	2937
2808	1776
2808	6715
2808	1009
2808	4097
2808	1539
2808	2936
2808	3933
2808	1776
2808	6014
2809	1746
2809	6635
2809	3399
2809	6593
2809	1329
2809	1975
2809	2012
2810	6065
2810	93
2810	93
2810	1782
2810	280
2810	2844
2810	3637
2810	3637
2810	1760
2810	5603
2811	6077
2811	144
2811	2894
2811	1168
2811	1134
2811	5456
2811	6077
2811	5456
2811	6077
2811	660
2811	5456
2811	5186
2811	3267
2812	2183
2812	4196
2812	5856
2812	2089
2812	227
2813	407
2813	1366
2813	4117
2813	5935
2813	3676
2813	5156
2813	1102
2813	1288
2813	3896
2813	4200
2814	3234
2814	3234
2814	2136
2814	3309
2814	5463
2814	453
2815	5387
2815	4010
2815	78
2815	78
2815	2970
2815	2082
2815	1016
2815	4019
2816	2148
2816	76
2816	75
2816	1559
2816	5069
2816	3448
2816	4402
2816	5591
2816	75
2816	75
2817	5199
2817	3077
2817	5456
2817	2119
2817	1141
2817	1794
2818	1657
2818	1794
2818	3350
2818	4726
2818	1069
2818	547
2818	1069
2818	5454
2819	4131
2819	3864
2819	5387
2819	5388
2819	4040
2820	4831
2820	6715
2820	3567
2820	2716
2820	3178
2820	3472
2820	6715
2821	2028
2821	678
2821	6352
2821	1757
2821	2027
2821	4634
2821	2746
2821	4456
2821	5275
2821	4153
2821	5091
2821	4154
2822	1652
2822	3579
2822	5449
2822	3579
2822	3779
2823	6515
2823	2571
2823	1611
2823	3784
2823	4423
2823	2368
2823	5872
2823	1288
2823	658
2824	5568
2824	75
2824	1558
2824	3860
2824	2840
2824	6532
2824	3229
2824	3081
2824	4334
2824	1673
2824	4334
2824	6542
2825	555
2825	3002
2825	1184
2825	6609
2825	5720
2825	4211
2825	6077
2825	6065
2825	1185
2825	496
2826	1095
2826	3876
2826	1407
2826	5746
2826	5746
2826	107
2826	5746
2826	6593
2826	523
2826	6564
2827	2340
2827	5461
2827	6568
2827	2217
2827	2535
2828	6593
2828	3128
2828	6593
2828	2791
2828	2736
2829	337
2829	337
2829	4614
2829	337
2829	1985
2829	337
2830	5099
2830	2875
2830	1621
2830	5586
2830	4473
2830	5445
2830	5554
2830	1489
2831	4339
2831	3625
2831	3625
2831	4573
2831	891
2831	1985
2831	6260
2831	489
2831	5845
2831	3308
2831	5144
2832	123
2832	4667
2832	123
2832	6359
2832	123
2832	2454
2833	1984
2833	4827
2833	5426
2833	1461
2833	6670
2833	3365
2833	1288
2833	2581
2833	4972
2833	6719
2834	1517
2834	3860
2834	3860
2835	2454
2835	5972
2835	1238
2835	2121
2835	5972
2835	5487
2835	2289
2835	3280
2836	6456
2836	82
2836	6715
2836	5046
2836	3524
2836	3524
2836	3670
2836	5046
2836	3157
2836	6458
2836	6715
2837	634
2837	1191
2837	3168
2837	6589
2837	1776
2837	4830
2837	496
2838	6158
2838	5714
2838	140
2838	652
2838	207
2838	5714
2838	2001
2838	5463
2838	1918
2838	1425
2839	1593
2839	6102
2839	2122
2839	1783
2839	4420
2839	2945
2840	1690
2840	6073
2840	6262
2840	6568
2840	3643
2840	390
2840	5988
2840	5136
2840	5141
2841	4954
2841	4701
2841	1794
2841	3286
2841	5443
2841	4996
2841	3604
2841	5923
2841	6551
2842	698
2842	140
2842	1421
2842	6593
2842	1070
2842	3079
2842	1423
2842	779
2842	496
2842	547
2842	547
2842	1423
2843	501
2843	4157
2843	6077
2843	4885
2843	3880
2843	1421
2843	6077
2843	5587
2843	4280
2843	4885
2843	2566
2843	491
2843	501
2843	2488
2843	2419
2844	827
2844	6170
2844	5664
2844	5714
2844	975
2844	4428
2844	4428
2844	713
2845	1912
2845	1421
2845	1912
2845	1539
2845	1539
2845	3860
2845	6591
2845	6593
2845	5491
2845	5491
2845	3579
2845	3780
2845	5036
2845	2280
2845	2278
2846	2064
2846	2360
2846	1559
2846	78
2846	5328
2846	6398
2846	6020
2847	6157
2847	4462
2847	2368
2847	5136
2847	4464
2847	5610
2847	6658
2847	3990
2847	6687
2848	2479
2848	965
2848	1951
2848	4614
2848	1346
2849	6631
2849	3339
2849	5703
2849	6631
2849	5097
2849	6333
2849	526
2850	3670
2850	2299
2850	5736
2851	5224
2851	5714
2851	3670
2851	3670
2851	5224
2851	5714
2851	1930
2852	3741
2852	5374
2852	3905
2852	4996
2852	5947
2853	1583
2853	4029
2853	2250
2853	401
2853	1471
2853	3779
2853	1583
2853	1472
2853	3895
2853	5421
2854	4861
2854	1980
2854	5489
2854	5813
2854	2361
2854	5489
2854	4663
2854	5241
2854	5040
2854	695
2855	97
2855	6527
2855	1773
2855	1773
2855	97
2855	100
2855	6242
2855	1207
2855	1768
2855	3226
2856	540
2856	4885
2856	540
2856	658
2856	155
2856	5342
2856	540
2856	5489
2857	6403
2857	4894
2857	4700
2857	4894
2857	5141
2857	3286
2857	3287
2857	3368
2857	5141
2857	5141
2857	2319
2857	6689
2858	2817
2858	43
2858	4081
2858	803
2858	552
2858	552
2858	1957
2858	3554
2858	3799
2859	690
2859	5215
2859	5571
2859	5222
2859	5557
2859	5133
2859	693
2859	4656
2859	6454
2859	234
2860	4409
2860	5560
2860	3670
2860	4571
2860	6593
2860	6715
2860	2506
2860	5714
2860	4429
2860	1425
2860	6593
2860	1329
2860	2913
2860	5200
2861	595
2861	651
2861	6081
2861	2454
2861	255
2861	1121
2861	3959
2861	5461
2861	6729
2861	1723
2862	635
2862	5557
2862	2183
2862	635
2862	540
2862	6078
2862	5557
2863	3895
2863	6715
2863	4215
2863	6715
2863	6012
2863	2217
2863	4604
2863	4604
2863	3665
2863	4996
2863	6414
2863	4525
2864	5457
2864	702
2864	1134
2864	5556
2864	4069
2864	3488
2864	3487
2864	3180
2864	1029
2864	1663
2865	496
2865	5156
2865	2689
2865	1072
2865	5778
2865	1538
2865	1519
2866	3863
2866	444
2866	484
2866	5393
2866	4266
2866	2182
2866	5393
2866	3875
2866	4029
2866	3860
2866	3875
2867	4583
2867	4716
2867	138
2867	1274
2867	778
2867	4366
2867	6624
2868	2138
2868	3812
2868	2183
2868	3365
2868	3287
2868	187
2868	447
2868	1673
2869	3291
2869	2054
2869	526
2869	2465
2869	1881
2869	4634
2869	1564
2869	3083
2870	2113
2870	1231
2870	5664
2870	4087
2870	4082
2870	4082
2871	2673
2871	1929
2871	3808
2871	5252
2871	5249
2871	3508
2871	4430
2871	5456
2871	3508
2872	6593
2872	5342
2872	4280
2872	5341
2872	3860
2872	4521
2872	6014
2872	1539
2872	1827
2872	491
2872	1381
2873	6140
2873	5545
2873	2707
2873	2708
2873	2707
2873	2707
2873	6593
2873	5545
2873	5545
2874	4970
2874	5793
2874	161
2874	1296
2874	5497
2874	4097
2874	1132
2874	3603
2874	3670
2875	181
2875	3603
2875	181
2875	5039
2875	1157
2875	4346
2876	235
2876	3350
2876	5749
2876	2168
2876	5507
2876	1747
2876	3876
2876	3860
2876	528
2876	3860
2876	5935
2877	6568
2877	5793
2877	558
2877	6260
2877	6535
2877	5845
2878	4660
2878	3643
2878	2196
2878	1295
2878	5511
2878	5708
2878	115
2878	3486
2878	4818
2878	6701
2878	5236
2878	496
2879	6605
2879	6065
2879	3780
2879	1061
2879	1858
2879	1717
2879	89
2879	6691
2879	6065
2879	5714
2879	1717
2880	4167
2880	5732
2880	713
2880	526
2880	4163
2880	4180
2880	4180
2881	4337
2881	770
2881	2142
2881	843
2881	5771
2881	3203
2882	3405
2882	5463
2882	6424
2882	3448
2882	248
2882	476
2882	951
2882	3350
2882	4739
2883	3692
2883	3670
2883	1007
2883	3059
2883	6593
2883	2009
2883	6715
2883	4398
2883	6715
2883	6715
2884	2153
2884	6593
2884	2369
2884	2252
2884	4361
2884	465
2884	138
2884	5286
2885	496
2885	6252
2885	3383
2885	5374
2885	3384
2885	6252
2885	4755
2885	3383
2886	3670
2886	226
2886	350
2886	6158
2886	157
2886	3670
2886	4513
2886	3796
2886	4996
2886	226
2887	523
2887	526
2887	526
2887	3897
2887	6546
2887	3897
2887	523
2887	6593
2887	3101
2888	1137
2888	1137
2888	5373
2888	3663
2888	962
2888	5763
2888	5763
2888	1760
2888	5454
2888	2073
2888	4268
2889	3923
2889	4500
2889	3350
2889	3350
2889	3350
2889	4073
2889	3350
2889	665
2889	3350
2890	5714
2890	5714
2890	6535
2890	6729
2890	5714
2890	5714
2890	5744
2890	4473
2891	3744
2891	3108
2891	2613
2891	300
2891	5637
2892	4405
2892	2305
2892	5486
2892	2726
2892	2844
2892	3056
2892	5486
2892	4561
2892	3637
2893	1794
2893	2821
2893	4428
2893	5224
2893	2884
2893	4954
2893	2820
2893	4428
2894	4840
2894	5136
2894	5138
2894	4266
2894	793
2894	5746
2894	1195
2894	3384
2894	43
2895	2953
2895	5344
2895	2294
2895	1986
2895	1582
2895	193
2895	3983
2896	5840
2896	5554
2896	2142
2896	3507
2896	4931
2896	334
2896	101
2896	127
2896	3917
2896	2106
2896	2103
2896	5840
2897	5857
2897	6138
2897	5855
2897	1095
2897	1985
2897	1130
2898	5070
2898	6503
2898	5198
2898	6421
2898	496
2898	5239
2898	1559
2898	2012
2898	1559
2898	6503
2899	3603
2899	6729
2899	2278
2899	1540
2899	6420
2899	6420
2899	3601
2899	3487
2900	5141
2900	1270
2900	2535
2901	6535
2901	1873
2901	1556
2901	600
2901	2795
2901	1177
2901	1556
2901	3549
2901	1871
2902	4408
2902	203
2902	203
2902	2137
2902	267
2902	1845
2902	2390
2902	5446
2903	5647
2903	2308
2903	2319
2903	1731
2903	5568
2903	2319
2903	3976
2903	3888
2904	1559
2904	3780
2904	5510
2904	5616
2904	4409
2904	3006
2904	1342
2904	4473
2904	5702
2904	6727
2904	5702
2905	1812
2905	3438
2905	3776
2905	3438
2905	6731
2905	2182
2905	3438
2905	201
2906	4138
2906	4399
2906	3715
2906	4129
2906	1715
2906	4860
2906	5545
2906	3267
2906	4996
2907	5652
2907	5988
2907	2419
2907	5988
2907	5988
2907	5652
2907	4885
2907	5342
2907	3880
2907	5845
2908	6547
2908	4911
2908	6062
2908	5786
2908	4402
2908	1957
2908	6062
2908	1168
2908	6594
2909	5090
2909	3036
2909	6500
2909	2688
2909	1425
2909	1203
2909	3813
2909	4240
2910	6727
2910	2012
2910	1516
2910	3287
2910	1492
2910	5821
2910	4996
2911	1995
2911	1232
2911	2764
2911	3154
2911	1264
2911	2720
2911	5454
2911	4830
2911	5249
2912	2248
2912	611
2912	1724
2912	1189
2912	412
2912	412
2912	1985
2912	1574
2912	1991
2912	6635
2912	1858
2912	66
2913	75
2913	3860
2913	3578
2913	3144
2913	3277
2913	2660
2914	5168
2914	6511
2914	6266
2914	2795
2914	3932
2914	2403
2914	2648
2914	2648
2914	135
2914	3860
2914	2401
2914	5613
2915	3279
2915	2278
2915	547
2915	4040
2915	5341
2915	4040
2915	4656
2915	2278
2915	5170
2915	4040
2915	2688
2916	6532
2916	3309
2916	5595
2916	5728
2916	6542
2916	2417
2916	5334
2916	5595
2916	3860
2917	4402
2917	3379
2917	6194
2917	6241
2917	2640
2917	1489
2918	3505
2918	5777
2918	5079
2918	5011
2919	1100
2919	6421
2919	3012
2919	1009
2919	5157
2920	6485
2920	4837
2920	3408
2920	4837
2920	6720
2920	4199
2920	4837
2920	4837
2920	6727
2920	846
2921	4934
2921	4996
2921	1157
2921	833
2921	1157
2921	4996
2921	5112
2921	1157
2921	1157
2921	1077
2921	2320
2921	6116
2922	92
2922	91
2922	5845
2922	3390
2922	1941
2922	91
2922	2411
2922	92
2922	90
2923	4503
2923	4354
2923	3339
2923	4615
2923	2539
2923	6593
2924	5720
2924	5461
2924	378
2924	6593
2925	526
2925	2892
2925	526
2925	658
2925	526
2925	6593
2925	526
2925	491
2925	885
2925	5741
2925	5746
2925	488
2925	526
2925	2892
2925	5746
2925	941
2925	4839
2925	6593
2926	2977
2926	2843
2926	5461
2926	337
2926	1528
2926	6535
2926	3554
2927	5859
2927	5897
2927	1076
2927	2232
2927	1588
2928	4779
2928	4985
2928	5845
2928	4720
2928	5559
2928	5908
2928	1985
2928	3860
2928	6713
2928	496
2928	3144
2928	4297
2929	5489
2929	409
2929	4450
2929	3579
2929	1538
2929	5299
2929	3247
2929	4604
2929	3134
2929	3365
2929	409
2930	308
2930	2065
2930	1673
2930	2360
2930	4193
2930	1191
2931	3554
2931	3681
2931	6287
2931	5838
2931	514
2931	5533
2931	5838
2932	5807
2932	700
2932	1558
2932	6745
2932	5692
2932	5692
2932	5845
2932	651
2933	3722
2933	5692
2933	3144
2933	2844
2933	6304
2933	155
2933	2843
2934	5158
2934	1114
2934	6557
2934	2908
2934	5714
2934	6120
2934	668
2934	6557
2934	2782
2934	4399
2935	992
2935	6495
2935	3863
2936	1561
2936	1561
2936	3026
2936	3026
2936	1561
2937	4935
2937	4296
2937	2304
2937	4296
2937	1868
2937	1130
2937	2726
2937	3291
2938	3303
2938	5523
2938	4113
2938	5148
2938	3122
2938	407
2938	5684
2939	6728
2939	3670
2939	5088
2939	366
2939	3324
2939	3549
2939	3670
2939	1211
2939	6728
2940	6481
2940	181
2940	181
2941	5450
2941	491
2941	3356
2941	4360
2941	4360
2941	3578
2941	4581
2941	6591
2941	5191
2941	3851
2941	4402
2942	6194
2942	5094
2942	3897
2942	4883
2942	5299
2942	6065
2942	1190
2942	2749
2942	6477
2942	196
2942	3101
2943	4430
2943	5908
2943	2724
2943	3246
2943	1213
2943	4430
2943	5576
2943	5369
2944	5063
2944	4565
2944	863
2944	3492
2944	5603
2944	843
2944	5994
2944	5994
2944	863
2944	1591
2944	6155
2944	5809
2944	4594
2945	4280
2945	3734
2945	420
2945	4242
2945	152
2945	1405
2945	625
2945	3913
2945	2217
2945	3308
2945	4789
2945	624
2946	3530
2946	4040
2946	2720
2946	1667
2946	1985
2946	4649
2946	2903
2946	3441
2946	4649
2947	1974
2947	3860
2947	14
2947	2361
2947	3868
2947	26
2947	2360
2947	3384
2947	5706
2948	3876
2948	4655
2948	1996
2948	3774
2948	2430
2948	3717
2948	4655
2948	5341
2948	1421
2948	5342
2948	4659
2949	6593
2949	3603
2949	5017
2949	6452
2949	4996
2949	6452
2949	1329
2949	3153
2949	2005
2949	1009
2949	6452
2950	5746
2950	528
2950	5746
2950	2103
2950	4763
2950	6727
2951	5089
2951	5089
2951	6609
2951	5719
2951	5715
2951	2183
2951	5731
2951	1002
2951	5714
2951	1002
2951	1002
2951	1221
2952	3717
2952	3717
2952	707
2952	5871
2952	707
2952	6132
2953	3709
2953	2464
2953	1539
2953	3345
2953	6312
2953	3796
2954	2435
2954	5845
2954	4266
2954	5845
2954	4333
2954	3203
2955	5827
2955	5053
2955	4718
2955	4259
2955	6745
2955	912
2955	1489
2955	4297
2955	570
2955	147
2955	4719
2956	4173
2956	5979
2956	6682
2956	2447
2956	6251
2956	700
2956	4097
2956	4104
2956	4931
2956	5086
2957	3286
2957	496
2957	1887
2957	2419
2957	793
2957	5379
2957	5171
2957	157
2958	3659
2958	3659
2958	5221
2958	1858
2958	703
2958	4033
2958	5221
2959	1067
2959	4351
2959	1388
2959	6630
2959	1388
2959	4002
2959	5664
2959	3741
2959	6593
2959	181
2960	5419
2960	5387
2960	4323
2960	3019
2960	4104
2960	3393
2960	3309
2960	5419
2960	1869
2960	3309
2961	2278
2961	464
2961	2694
2961	4381
2961	491
2961	514
2961	3876
2961	1321
2962	2579
2962	4605
2962	1423
2962	293
2962	1014
2962	6112
2962	6608
2962	2968
2962	101
2962	6507
2963	5717
2963	5717
2963	2454
2963	700
2963	6112
2963	4785
2963	2419
2963	444
2963	5933
2963	6547
2964	3384
2964	3384
2964	6720
2964	5387
2964	6535
2965	1123
2965	4097
2965	2319
2965	1123
2965	2320
2965	6683
2965	4700
2965	2289
2965	2323
2965	2289
2965	4698
2966	2467
2966	6720
2966	5156
2966	6087
2966	4535
2966	4987
2966	158
2967	5533
2967	4569
2967	1649
2967	6719
2967	2112
2967	6507
2967	6430
2967	4634
2968	6571
2968	26
2968	1970
2968	3930
2968	366
2968	2064
2968	5152
2968	167
2969	1120
2969	4513
2969	4513
2969	3827
2969	1985
2969	1955
2969	1080
2969	75
2969	3081
2970	4718
2970	6593
2970	1899
2970	4717
2970	1492
2970	6116
2971	5456
2971	4280
2971	266
2971	913
2971	3350
2971	3741
2971	3350
2971	5845
2971	5463
2971	3350
2972	3407
2972	5148
2972	4473
2972	6720
2972	5373
2973	471
2973	3169
2973	6719
2973	3547
2973	5554
2973	155
2974	6152
2974	3813
2974	172
2974	4340
2974	3554
2974	1215
2974	1812
2974	1779
2974	5862
2975	1981
2975	3083
2975	681
2975	3550
2975	2285
2975	4960
2975	1981
2976	2656
2976	3059
2976	3966
2976	6282
2976	5249
2976	6437
2976	5249
2976	4098
2976	6437
2976	2409
2976	5249
2977	75
2977	6231
2977	2566
2977	1779
2977	4667
2977	3276
2977	2566
2978	5136
2978	2535
2978	2064
2978	96
2978	6328
2978	2535
2978	3203
2978	2106
2978	2931
2979	3850
2979	1089
2979	4213
2979	2908
2979	1735
2979	5461
2979	2435
2979	3486
2979	1200
2979	5461
2980	3630
2980	3324
2980	5920
2980	2285
2980	5459
2980	1287
2980	3875
2981	6513
2981	6023
2981	5083
2981	4140
2981	1528
2981	4154
2981	4154
2982	307
2982	4963
2982	941
2982	6150
2982	3850
2982	488
2982	1423
2982	1791
2983	6414
2983	3779
2983	3800
2983	4252
2983	4476
2983	6593
2984	5804
2984	6271
2984	2217
2984	2159
2984	6673
2984	302
2984	6571
2985	659
2985	4296
2985	5664
2985	3144
2985	3902
2985	3902
2985	2202
2985	2726
2985	3902
2985	4296
2986	5985
2986	5484
2986	526
2986	1717
2986	161
2986	3778
2986	6593
2986	1470
2986	6593
2987	1048
2987	3121
2987	3905
2987	66
2987	6056
2987	3906
2987	4530
2987	3457
2987	6329
2987	526
2987	5845
2987	2764
2987	890
2987	526
2988	3346
2988	3346
2988	5714
2988	690
2988	4524
2989	3060
2989	2591
2989	5661
2989	1121
2989	5661
2989	5661
2989	5387
2989	416
2989	5090
2989	3486
2989	5972
2990	4930
2990	3842
2990	5551
2990	5098
2991	2285
2991	753
2991	4493
2991	4493
2991	3305
2991	2860
2991	638
2991	248
2991	4493
2991	3746
2991	3305
2991	753
2991	5460
2991	2285
2991	3727
2992	1230
2992	977
2992	3410
2992	2050
2992	530
2992	999
2992	4737
2992	1231
2992	4887
2992	6022
2992	6023
2992	3350
2992	3456
2992	4393
2993	1096
2993	6361
2993	3966
2993	3980
2993	350
2993	3290
2993	3967
2993	3290
2993	1080
2993	6361
2994	4739
2994	78
2994	3851
2994	3851
2994	1237
2994	5928
2995	5664
2995	3026
2995	5666
2995	3021
2995	3776
2995	2928
2996	5636
2996	5714
2996	5090
2996	380
2996	992
2997	2622
2997	8
2997	3224
2997	4188
2997	1985
2997	3582
2997	5664
2998	5198
2998	3779
2998	3083
2998	3875
2998	6593
2998	5039
2999	3638
2999	1307
2999	4103
2999	5236
